common_neighbors,resource_allocation_index,jaccard_coefficient,adamic_adar_index,preferential_attachment,label
2,0.5317705385235423,0.45226130653266333,17.483817187837218,18330,1
1,0.7265205093415877,0.3706896551724138,17.817659749000963,22032,1
0,0.6101752935205623,0.5517241379310345,4.7917556142837245,476,1
0,0.7271364576507753,0.44881889763779526,12.986812400741275,8295,1
0,1.4261502002782256,0.025024061597690085,8.801701004010246,27014,1
4,0.5858433238033538,0.326271186440678,15.63992377309939,22852,1
0,0.8838340714884927,0.45901639344262296,13.33434494472707,7920,1
0,0.5323563902430702,0.39490445859872614,12.93926400491003,11858,1
0,0.5069395472723884,0.26865671641791045,8.354856682552514,6936,1
0,0.9073669373010553,0.07267441860465117,7.360150594381837,8600,1
9,0.823699183167784,0.7055837563451777,27.02477731457126,27863,1
1,0.4195234290923946,0.21739130434782608,3.038319310376035,528,1
0,0.22694098271494773,0.25252525252525254,5.255136782656636,3444,1
0,0.3051257575914347,0.21739130434782608,3.753878331449371,1715,1
0,0.2729917886782577,0.1511627906976744,3.2862537652863364,2360,1
0,0.05251626911699185,0.04716981132075472,1.0663113760150509,2700,1
1,0.6603045167591641,0.6022099447513812,21.258858335603215,20976,1
0,0.03473176847043872,0.039603960396039604,0.8110963167518699,2756,1
0,0.30664097296226683,0.2727272727272727,8.00536848458109,6912,1
1,0.8671603844873839,0.46551724137931033,22.203863728462906,28500,1
0,0.39054729949061434,0.31645569620253167,10.187145827477476,10695,1
4,0.8067909918764229,0.5481927710843374,19.09960728168936,15582,1
0,0.5615675848416338,0.4044943820224719,8.53835540705814,3816,1
1,0.3637365342199834,0.28888888888888886,10.393158385024085,12672,1
0,0.5288620979499727,0.25,3.0566374730477035,464,1
0,0.12760455956508135,0.14864864864864866,2.42195421798407,1500,1
0,0.7160338799269647,0.35514018691588783,16.025151412179845,18321,1
1,0.43110627856946404,0.3645320197044335,14.341391643396024,16212,1
0,0.686073316808527,0.3333333333333333,16.332031217636384,22220,1
1,0.1525822602920487,0.19047619047619047,1.9794301814065065,576,1
0,0.4865394874785794,0.35051546391752575,7.90391928180074,4080,1
1,0.6004705223323109,0.42452830188679247,10.353619423267405,5680,1
0,0.4944915203716451,0.3741496598639456,11.497552127656308,9760,1
0,0.31112669589712627,0.2619047619047619,2.997424261972448,612,1
0,0.690339352892941,0.4731182795698925,17.974013796261968,18573,1
1,0.5638932495442298,0.5234375,13.915389246653566,9476,1
1,1.3647814234533415,0.27530364372469635,17.123637607952706,19694,1
1,0.8972733940608038,0.30927835051546393,8.32323224652706,3690,1
5,1.1145599299523767,0.7813953488372093,33.22058311686887,36652,1
0,0.674293281823291,0.22255192878338279,15.794579355635527,35380,1
0,0.25874622308400447,0.072992700729927,4.527825451572763,14885,1
1,0.7543631551787741,0.4858757062146893,18.04768936846627,17292,1
2,0.8125424489579954,0.38076923076923075,20.429609395511463,27250,1
3,1.0674574966464199,0.5365853658536586,15.847742966485688,8798,1
0,1.3616068846196077,0.3697478991596639,12.435451691591291,6042,1
3,0.27961766378174485,0.18604651162790697,3.865927099879326,1760,1
0,0.01819407008086253,0.023529411764705882,0.4229733193596395,1190,1
1,0.6340183620552807,0.41025641025641024,4.897596656182235,646,1
0,0.430511593631184,0.24277456647398843,8.9336161904969,10906,1
1,0.5166729695760325,0.2396694214876033,7.109686262904747,4841,1
0,0.20187318939021867,0.05802047781569966,3.649257585588036,21424,1
13,1.0763334309030859,0.8181818181818182,33.59889792715661,36064,1
0,0.22018599973955938,0.21014492753623187,5.885010264523449,6466,1
3,0.8639941877249844,0.5054347826086957,19.58239054402477,19140,1
0,0.08647443237009511,0.1111111111111111,0.7789498832032236,216,1
2,0.37206864002896156,0.3380281690140845,5.679517207216382,1914,1
0,0.5686673738848763,0.3902439024390244,7.797360191667715,3233,1
0,0.5402043012837053,0.3482142857142857,9.009712847333086,5698,1
3,0.896499609886279,0.45864661654135336,14.305536875224087,9345,1
0,0.3644448612611289,0.3409090909090909,6.749015885394775,3381,1
0,0.794822523844396,0.4368932038834951,10.985965341789802,5427,1
3,0.6636861739668307,0.47058823529411764,6.550077610250808,1406,1
0,1.8262612033103092,0.152,26.549304868094364,86135,1
4,0.8944467256041108,0.7668393782383419,28.879207275914204,29028,1
1,0.1686338504473372,0.2222222222222222,2.375099220178834,744,1
0,0.7869224373425008,0.2727272727272727,6.891397984870761,2407,1
0,0.9754795829448327,0.3401360544217687,12.53583515198958,9492,1
1,0.7004490777897676,0.5170068027210885,16.021548476661234,12430,1
0,0.3355348524350454,0.3157894736842105,8.614352067959842,6534,1
0,0.04419050720452581,0.0375,1.673336302974732,9494,1
0,0.5511749780765944,0.4177215189873418,7.938586320102747,2880,1
2,0.6381267321364321,0.38461538461538464,15.573342119213592,16016,1
3,0.5775812829625575,0.48743718592964824,18.845650249920094,20815,1
8,0.8381264603754,0.6747572815533981,27.11481209827501,29754,1
0,0.1525693301637022,0.08396946564885496,2.4931112530548187,4365,1
0,0.8938030744663792,0.03176130895091434,8.9530801318804,34287,1
0,0.0012738853503184713,0.011235955056179775,0.1500221196112629,344,1
1,0.7506227337592436,0.6368159203980099,24.831067152030812,26068,1
1,0.5365578779385675,0.37623762376237624,8.841459757290124,4450,1
2,1.0349491151677743,0.7772511848341233,32.262636820162875,34694,1
0,0.693575858227451,0.5074626865671642,8.669271958597475,2418,1
21,0.7733606779465957,0.6482412060301508,25.13174504438692,26271,1
6,0.776801437077096,0.55,6.49023455912033,957,1
0,0.49443239420373436,0.27007299270072993,8.487159030610506,7469,1
0,0.4459097186057822,0.3885350318471338,12.27534064019917,11880,1
1,0.3543836236549988,0.25949367088607594,8.538031936301897,8178,1
1,0.6169148150015357,0.445859872611465,14.62430228906909,12376,1
0,0.7340680339588729,0.5384615384615384,17.574679841079337,14111,1
0,0.27285356146736983,0.23148148148148148,5.395808587961543,3822,1
0,0.1727901484480432,0.1935483870967742,1.6236917461104285,322,1
3,1.0780477029512763,0.5137254901960784,27.067865936111197,35728,1
1,0.2922362283293254,0.2716049382716049,5.028219482081887,2580,1
0,0.9595283738311073,0.5242290748898678,24.486300839094444,29928,1
1,0.7906337609583739,0.6770833333333334,25.392432210037597,25821,1
2,0.6458326589131542,0.35294117647058826,4.032510076108938,480,1
1,0.3428030303030303,0.017857142857142856,1.6084701216508908,896,1
4,0.6913549334158776,0.6486486486486487,23.216425730219026,22914,1
0,0.35261053636158346,0.2918918918918919,10.659350142584875,14070,1
6,1.0226636651562915,0.801980198019802,31.830632897557773,33088,1
1,0.4625488398282037,0.4473684210526316,7.826319229057014,3016,1
1,0.2791935621114972,0.19444444444444445,3.5021185496740332,1845,1
1,0.7356404427894374,0.5866666666666667,18.295738535285786,14061,1
1,0.5912275251197527,0.3008130081300813,8.820873625788874,4551,1
1,0.6718316167961629,0.5076923076923077,8.406952687151543,2400,1
1,0.31930699127774204,0.29545454545454547,8.032834708757502,6254,1
1,0.657748667889805,0.38974358974358975,15.940932337011176,15708,1
2,0.5198016620334425,0.34065934065934067,12.820546241025488,14443,1
6,0.8088758710021633,0.6066350710900474,25.08177354277241,28424,1
1,0.8225961974618549,0.69,26.85489791871075,28161,1
0,0.5763380895579419,0.3242009132420091,14.627098348281914,17776,1
5,0.9182828874512695,0.7303921568627451,29.172180760480725,30646,1
0,0.7199953775259005,0.39072847682119205,23.047715569427865,38324,1
0,0.3924593478440893,0.3,12.262466992437993,14850,1
0,0.12044252088766044,0.044444444444444446,1.0622592963261788,2200,1
0,0.3064185462000377,0.24817518248175183,7.129984026161872,7238,1
0,0.6236720902884867,0.3689839572192513,14.500180652700964,15943,1
1,0.6710983766316492,0.25301204819277107,9.999947657685313,10591,1
0,0.7578197117633397,0.4200913242009132,18.979429573289185,22848,1
5,0.9131843313053566,0.7268292682926829,29.145622066467293,30800,1
1,0.3826513895948368,0.2876712328767123,5.1234833173460315,2173,1
3,1.0299852015944535,0.5177304964539007,17.004101232455906,10665,1
4,0.8291606669332278,0.6731707317073171,26.886810735839198,29032,1
0,0.32866358653356365,0.2777777777777778,9.8766359478924,13029,1
1,0.5273635514224665,0.4946236559139785,17.774383999786657,18537,1
0,0.7645669720058024,0.37037037037037035,18.646348914614872,23432,1
0,0.7932029083775577,0.02406159769008662,7.186986514075732,25975,1
3,1.3153675538665144,0.6649484536082474,27.812662396251287,25992,1
2,0.2623973010003353,0.06944444444444445,1.5889058849155795,612,1
3,0.7370842784141018,0.5845410628019324,23.630020910716716,26220,1
1,0.5277495596435126,0.4722222222222222,8.047797821787588,2784,1
1,0.733573932892505,0.6632124352331606,24.74820388884014,25004,1
1,0.22201933067191842,0.29069767441860467,5.221278387468786,3074,1
0,0.4612823561529581,0.26666666666666666,5.189923573447742,2124,1
0,0.4015151752469183,0.4108527131782946,10.744754252062217,8137,1
2,0.522814711887387,0.2975206611570248,8.404071639096442,5890,1
2,0.3541870545096982,0.23943661971830985,4.303959730828626,1855,1
0,0.7310303235212442,0.330188679245283,8.740368448809782,4664,1
2,0.926768972271848,0.7602040816326531,29.22884291643107,29714,1
2,0.787891534738528,0.11066666666666666,17.610197410998342,62916,1
1,0.2571473390950135,0.2571428571428571,2.470775631616533,480,1
1,0.47864983937627925,0.42783505154639173,16.05473981674235,16632,1
1,0.4718391544495169,0.43902439024390244,4.858532554728459,858,1
2,0.25894602697505453,0.17777777777777778,6.58862341497733,7140,1
4,0.9528163641512976,0.7155963302752294,30.5077205592982,34680,1
0,0.34739101579680054,0.21929824561403508,5.761955720447278,4180,1
1,0.43751745475222054,0.2911392405063291,5.595190100644315,2597,1
0,0.40722097995359574,0.3269230769230769,4.474042135911574,1008,1
5,0.9838320762566702,0.785,30.83360004237904,31850,1
1,0.8477837025665794,0.5609756097560976,11.346979658300837,4092,1
2,0.44541433294422855,0.39285714285714285,7.584482326948632,3240,1
0,0.5497135629676336,0.5397727272727273,18.383988650375354,18120,1
3,0.44097757717055486,0.35135135135135137,3.7218964090928717,504,1
3,0.6181577024876425,0.4397163120567376,13.293171803707617,10230,1
3,0.5645298396285678,0.4793814432989691,18.142316561483728,19110,1
0,0.3519207611330906,0.20714285714285716,6.557807000145409,7050,1
0,1.6893175573161354,0.09554140127388536,19.22338694130286,58875,1
6,0.5401490021940589,0.49714285714285716,17.037144392214536,16320,1
1,0.8548047057812577,0.5024630541871922,21.105459707677618,23254,1
0,0.5582918232468903,0.3076923076923077,6.242688773414212,2312,1
0,0.44586944764054204,0.16091954022988506,3.934774492734845,2520,1
1,0.4126534217986815,0.39849624060150374,10.81031210559823,8613,1
1,0.6548405204369239,0.5833333333333334,16.052975060306878,10764,1
0,0.4851670420065929,0.38961038961038963,7.21484699996095,2706,1
0,0.2744371248243633,0.34523809523809523,6.095702081955958,3120,1
0,0.9614967582462758,0.6597222222222222,20.341226641247655,14280,1
2,0.8804607727446276,0.7170731707317073,28.646995446827297,30912,1
1,1.0435507963369326,0.45,31.971849884977832,67280,1
0,0.20346196411213222,0.20930232558139536,3.970198661472996,2623,1
0,0.37256686301665354,0.4,6.044245799126066,2064,1
0,0.5530844005844311,0.4370860927152318,13.735838279692254,11640,1
1,0.8209597253260641,0.43478260869565216,8.149873261691406,2420,1
2,0.3346566644034359,0.29239766081871343,9.916560965220711,10140,1
2,0.7515747827201386,0.6331658291457286,24.521198383373832,25900,1
1,0.36418169838900316,0.34,10.238425360316668,9594,1
2,0.9869091851195303,0.9,6.07011340836035,361,1
2,0.5329609600490944,0.37349397590361444,12.940310558322196,12932,1
1,0.4700642373010039,0.3188405797101449,5.63601648798522,2058,1
4,0.7805596880498469,0.5424836601307189,17.51584315026141,13728,1
2,0.7037908514499892,0.5377358490566038,22.300003663294937,25993,1
0,0.39731205996505875,0.38095238095238093,2.598213628510062,208,1
0,0.45442218313085003,0.16615384615384615,11.231908762832552,26598,1
0,0.37192349546467723,0.2708333333333333,6.0527537832462,3192,1
0,0.4836580552344883,0.38095238095238093,2.7527689497677974,190,1
1,0.3519189452420696,0.3224043715846995,11.469212954502277,12141,1
0,0.389285485307174,0.263681592039801,10.704382925554096,13920,1
0,0.5343616892680091,0.2846715328467153,9.011816054806706,6720,1
7,1.1692288557301793,0.6052631578947368,28.662938837455663,33480,1
2,0.5588457961970702,0.373134328358209,6.444123550437702,2052,1
0,1.4811847315690627,0.5569620253164557,12.65498793768146,3752,1
0,0.852805459530767,0.5046296296296297,22.299355260784793,24846,1
0,3.3747461137391266,0.41317365269461076,22.320452261242018,11523,1
2,0.7726745194879612,0.3972602739726027,18.286914641128043,21008,1
1,0.7129332390959069,0.609375,22.85002199858688,23864,1
0,0.3799905079486212,0.16666666666666666,3.75638893126982,2301,1
3,0.7657662120435643,0.676923076923077,25.579750440640304,26720,1
1,0.7553726025899572,0.7010869565217391,25.039172867291413,24436,1
0,0.8931858984083423,0.4161073825503356,14.443120607924634,10260,1
0,0.33395694715275487,0.25,6.454362917002563,4656,1
0,0.3515754388433915,0.2967032967032967,6.166406057533608,2952,1
0,0.25010594313782875,0.16326530612244897,2.238622953591806,792,1
3,0.3047493144983762,0.4444444444444444,2.395854326535122,144,1
0,0.08113626508482097,0.054945054945054944,1.1700870125754972,2204,1
1,0.289664846385723,0.2127659574468085,2.6722098298056665,770,1
0,0.7334169344087829,0.6510416666666666,24.263514005459246,25102,1
0,0.5479901327836587,0.2595419847328244,13.992027137580312,20000,1
4,0.7388323916898061,0.5081967213114754,19.06040101917527,18788,1
3,0.7635428888572425,0.21739130434782608,8.002477464212179,4752,1
2,0.51860725279735,0.2982456140350877,10.917774203504441,11960,1
0,0.28643433537683527,0.2658959537572254,8.989095841924984,11234,1
1,0.26630693628483154,0.19607843137254902,2.673139402236422,624,1
0,0.5959534815467018,0.3684210526315789,2.8089900792461284,144,1
2,0.918068676164197,0.553763440860215,21.444377351378236,20328,1
1,0.4625172168612304,0.4097222222222222,12.056995056534438,9922,1
1,0.4931205637939111,0.45652173913043476,12.917132384461633,10058,1
0,0.2723579511605506,0.08064516129032258,1.6243414342316678,570,1
3,0.31405723691496606,0.2608695652173913,3.178240353860793,585,1
0,0.6614952030927758,0.12574850299401197,6.003717788335741,3507,1
0,0.6614636252657703,0.332,17.020891854317508,26390,1
0,0.5696777278273574,0.3090909090909091,4.922499927117352,1175,1
0,0.3264519631132129,0.3504273504273504,8.40676974752943,5280,1
0,0.7438292292154634,0.4945054945054945,10.835204118319401,4399,1
4,0.8735337286675727,0.6060606060606061,14.066837789962136,6230,1
1,0.4775587021094214,0.5,5.2377851108357945,836,1
1,0.12405179643432256,0.14,1.683124128643493,812,1
0,0.9550875155784042,0.38202247191011235,9.380782456326394,3542,1
0,0.5129731061559882,0.3411764705882353,7.070182919037657,3128,1
0,0.7205245383588175,0.15873015873015872,5.840911066980044,3120,1
0,0.5837329802179921,0.2975206611570248,8.585681627059323,6090,1
3,0.5536950737948124,0.3584905660377358,5.226220217684055,1295,1
0,0.8564671439671439,0.5,3.973631218748647,224,1
1,0.5506448478784928,0.35294117647058826,9.60709822911975,6270,1
2,0.19487882153146968,0.15384615384615385,2.828547505464811,1001,1
0,0.06462116315057492,0.16666666666666666,0.9336265238213655,195,1
1,0.8108056105081614,0.06408544726301736,11.121418120680449,35952,1
1,0.4971389809243596,0.2937853107344633,11.034930335894648,10854,1
0,0.017402917608382987,0.0273972602739726,0.392320990135944,1196,1
2,0.6230481936364289,0.01744186046511628,2.6392253244193133,2064,1
5,0.8413131694521097,0.6778846153846154,27.465055865631957,29800,1
0,0.12026700754143843,0.0625,1.4740800462043102,2117,1
0,0.6347888540850939,0.5634920634920635,14.877927245655671,9700,1
1,0.8687802907449323,0.48466257668711654,17.29807581498937,13857,1
1,0.8870056497930054,0.559322033898305,20.883580941703073,19008,1
0,0.1833580304316847,0.07777777777777778,1.8735991778399756,792,1
1,0.5295135926906577,0.42953020134228187,13.28123544010888,11132,1
0,1.0982917858528285,0.41836734693877553,11.170768403866898,4674,1
0,0.20491760583832191,0.10909090909090909,1.6803394408218428,378,1
5,0.7473596737597259,0.5761904761904761,23.619853093941444,26928,1
7,1.119012335340964,0.8689320388349514,35.15745292052419,37054,1
5,0.7773075690799878,0.41964285714285715,19.344563500720707,23912,1
0,0.09512692014102522,0.09090909090909091,0.7801172523005808,180,1
0,0.05274874585154814,0.09090909090909091,1.0679999121366008,800,1
0,0.19139698209361955,0.14074074074074075,3.9460667981135567,5353,1
1,0.6368185570763157,0.43575418994413406,16.043914817778496,16470,1
1,0.7522234576791657,0.5374149659863946,16.686532309525212,12193,1
0,0.5229328265335349,0.3620689655172414,13.068433375388077,12402,1
5,0.5470100871552048,0.6086956521739131,4.267428634762696,336,1
6,0.531593808218282,0.28378378378378377,5.661301871765451,1794,1
1,0.492030123371807,0.2653061224489796,8.677091365298267,7808,1
0,0.2426322501711537,0.14285714285714285,3.3655795432346096,3015,1
0,1.3597524196192272,0.5569620253164557,12.423261954993546,3740,1
3,0.26750326308455596,0.31746031746031744,4.574867955188724,1680,1
1,0.5385760272145265,0.4155844155844156,13.328008965027902,11760,1
1,0.5252423932930786,0.3404255319148936,13.151200959925587,14432,1
1,0.999312845204,0.07643312101910828,14.460680072429076,47100,1
1,0.6726727738998665,0.4342857142857143,15.888857098489366,15660,1
0,0.08962264150943396,0.008849557522123894,0.5997109022927403,896,1
1,0.5828321189359449,0.3515625,10.273013341941672,7210,1
0,0.3397474243452402,0.12605042016806722,3.8323411919685872,3528,1
1,0.48308319720946735,0.2638888888888889,5.04590816191637,2070,1
2,0.8628266417822713,0.5922330097087378,14.221376100760354,6724,1
0,0.35970325004588954,0.2727272727272727,3.8956625468617623,1081,1
1,0.5785173482806738,0.3283582089552239,5.893696620847,1770,1
0,0.9036862052273552,0.06496815286624204,12.51625903432081,40035,1
0,0.22777777777777777,0.013392857142857142,1.1476442770821271,672,1
0,0.43748501868186396,0.11486486486486487,4.500806820253601,6596,1
1,0.6970552540839171,0.40441176470588236,12.514038370733681,8848,1
0,0.6795442283852876,0.46511627906976744,16.66828132577196,15347,1
0,0.2204462147688097,0.2727272727272727,6.525692759952638,5829,1
0,0,0.0,0,774,0
0,0,0.0,0,99,0
0,0,0.0,0,16,0
2,0.47087218080387466,0.4090909090909091,4.863772602844893,957,0
0,0,0.0,0,720,0
0,1.6579109430277266,0.26217228464419473,18.127887958293602,25312,0
0,0.22777777777777777,0.013392857142857142,1.1476442770821271,672,0
1,0.3428030303030303,0.017857142857142856,1.6084701216508908,896,0
0,1.2357387075446273,0.2554112554112554,14.916328925576945,14784,0
0,0.08962264150943396,0.008849557522123894,0.5997109022927403,896,0
0,0,0.0,0,39,0
0,0,0.0,0,152,0
0,0,0.0,0,2072,0
0,0.5323563902430702,0.39490445859872614,12.93926400491003,11858,0
0,0,0.0,0,936,0
1,0.5696771829138623,0.3651685393258427,13.61175567749504,12312,0
0,0.5542747599607469,0.15151515151515152,4.350734546275037,2573,0
0,0.7869224373425008,0.2727272727272727,6.891397984870761,2407,0
2,0.6230481936364289,0.01744186046511628,2.6392253244193133,2064,0
0,0,0.0,0,3675,0
0,0,0.0,0,2000,0
0,0,0.0,0,432,0
0,0,0.0,0,8,0
0,0,0.0,0,20,0
0,0,0.0,0,285,0
0,0,0.0,0,1044,0
0,0,0.0,0,304,0
1,0.4195234290923946,0.21739130434782608,3.038319310376035,528,0
0,0,0.0,0,10,0
0,0,0.0,0,342,0
0,0,0.0,0,2190,0
5,0.5246907141162371,0.379746835443038,12.580303584290386,11520,0
1,0.5938440552818832,0.3404255319148936,13.523116779975252,15872,0
0,0,0.0,0,123,0
0,0,0.0,0,440,0
14,0.708328581574962,0.5882352941176471,23.31506767716006,25088,0
1,1.0435507963369326,0.45,31.971849884977832,67280,0
0,0.6088361747762334,0.3153526970954357,15.366082946920125,19720,0
0,0,0.0,0,8118,0
0,0.22694098271494773,0.25252525252525254,5.255136782656636,3444,0
0,0,0.0,0,297,0
0,0,0.0,0,198,0
0,0,0.0,0,186,0
0,0,0.0,0,7557,0
0,0.25010594313782875,0.16326530612244897,2.238622953591806,792,0
0,0,0.0,0,140,0
0,0.013383306255730533,0.18181818181818182,0.37738988629072534,36,0
1,0.8068425758743143,0.6551724137931034,25.958447364414898,28160,0
1,0.6718316167961629,0.5076923076923077,8.406952687151543,2400,0
0,0.3990276060497171,0.2916666666666667,3.818384407690888,960,0
0,0,0.0,0,403,0
0,0.7932029083775577,0.02406159769008662,7.186986514075732,25975,0
0,0.6858979293887973,0.03946102021174206,9.927953753788431,42599,0
0,0.6899057954809228,0.07507218479307026,16.31314286404622,81042,0
0,1.4261502002782256,0.025024061597690085,8.801701004010246,27014,0
0,0.5690621986151647,0.02021174205967276,5.697450528963532,21819,0
0,0.8938030744663792,0.03176130895091434,8.9530801318804,34287,0
3,0.6772696040863423,0.5223214285714286,22.651186175883996,26718,0
0,0.6035341326319089,0.1461187214611872,7.832015247255725,9898,0
0,0.686073316808527,0.3333333333333333,16.332031217636384,22220,0
2,0.7726745194879612,0.3972602739726027,18.286914641128043,21008,0
5,0.9838320762566702,0.785,30.83360004237904,31850,0
0,0,0.0,0,96,0
0,0.5497135629676336,0.5397727272727273,18.383988650375354,18120,0
0,0,0.0,0,629,0
2,0.6458326589131542,0.35294117647058826,4.032510076108938,480,0
0,0,0.0,0,512,0
1,0.15258226029204874,0.19047619047619047,1.9794301814065065,576,0
3,0.2677045177045177,0.5,1.395136599751509,35,0
0,0.0018315018315018315,0.07142857142857142,0.15866420036629458,26,0
0,0,0.0,0,689,0
0,0,0.0,0,280,0
0,0,0.0,0,121,0
0,0,0.0,0,33,0
1,0.5506448478784928,0.35294117647058826,9.60709822911975,6270,0
1,0.12405179643432256,0.14,1.683124128643493,812,0
0,0.34739101579680054,0.21929824561403508,5.761955720447278,4180,0
0,0,0.0,0,80,0
1,0.8536821703396396,0.4369747899159664,12.451548048289675,7238,0
0,0,0.0,0,600,0
1,0.1686338504473372,0.2222222222222222,2.375099220178834,744,0
1,0.5757514613446817,0.4666666666666667,2.7660069765354436,117,0
0,0,0.0,0,294,0
0,1.3597524196192272,0.5569620253164557,12.423261954993546,3740,0
0,0.43748501868186396,0.11486486486486487,4.500806820253601,6596,0
0,0,0.0,0,32,0
0,0,0.0,0,420,0
0,0.0029069767441860465,0.011363636363636364,0.1712140649371239,1428,0
0,0,0.0,0,840,0
0,0,0.0,0,51,0
0,0,0.0,0,81,0
1,0.4126534217986815,0.39849624060150374,10.81031210559823,8613,0
2,0.4891002960096303,0.40217391304347827,8.472388791224203,3950,0
0,0,0.0,0,12784,0
0,0.6375400550429106,0.3953488372093023,17.232446447508558,21056,0
0,0.0013351134846461949,0.038461538461538464,0.15108618159596873,180,0
0,0,0.0,0,3472,0
0,0,0.0,0,1333,0
0,0,0.0,0,2405,0
0,0,0.0,0,2278,0
0,0,0.0,0,9112,0
5,0.6913549334158775,0.6486486486486487,23.216425730219022,22914,0
0,0.42393802542459835,0.358974358974359,3.8629310859079427,646,0
0,0,0.0,0,272,0
0,0.05251626911699185,0.04716981132075472,1.0663113760150509,2700,0
0,0.12057213096435355,0.08571428571428572,0.8589147645752266,336,0
0,0,0.0,0,88,0
1,0.5828321189359449,0.3515625,10.273013341941672,7210,0
0,0.49415571969947786,0.25874125874125875,8.487599580488713,7931,0
0,0,0.0,0,3975,0
0,0,0.0,0,260,0
0,0.5470263482458375,0.375,9.063927104538228,5092,0
0,0.8931858984083423,0.4161073825503356,14.443120607924634,10260,0
0,0.4547164338030283,0.28,6.6927399823921565,3900,0
1,0.6795021264671965,0.40336134453781514,11.166073487175103,6942,0
0,0,0.0,0,152,0
0,0.3644448612611289,0.3409090909090909,6.749015885394775,3381,0
3,0.7635428888572425,0.21739130434782608,8.002477464212179,4752,0
1,0.5166729695760325,0.2396694214876033,7.109686262904747,4841,0
0,0.9754795829448327,0.3401360544217687,12.53583515198958,9492,0
1,0.7265205093415877,0.3706896551724138,17.817659749000963,22032,0
1,0.20377894859532922,0.1791907514450867,6.109271305437013,10004,0
0,0,0.0,0,984,0
0,0.01516277423920736,0.04878048780487805,0.38384911759773954,372,0
0,0,0.0,0,54,0
1,0.6341415605740794,0.4387755102040816,10.099552717099357,4320,0
0,0.2744371248243633,0.34523809523809523,6.095702081955958,3120,0
0,0.0009624639076034649,0.00847457627118644,0.14396746123480628,460,0
0,0,0.0,0,4125,0
0,0,0.0,0,1050,0
3,0.9477863857778401,0.52,15.25133824759976,8625,0
0,0,0.0,0,1950,0
0,0.0009624639076034649,0.022727272727272728,0.14396746123480628,234,0
0,0.006487325786056503,0.008888888888888889,0.3363307527757272,5400,0
0,0.00922692671752082,0.016666666666666666,0.3524836569469294,3280,0
0,0.8606705908865475,0.5130890052356021,20.420376854866618,20460,0
1,0.6672151594657435,0.4036697247706422,17.901915063319606,22568,0
0,0.6614636252657703,0.332,17.020891854317508,26390,0
2,0.51860725279735,0.2982456140350877,10.917774203504441,11960,0
0,0,0.0,0,162,0
0,0.29937798489616985,0.17142857142857143,6.361889515330435,10416,0
0,0.6279967860434315,0.4696969696969697,13.292183874517365,9184,0
0,0.34669486491940293,0.2541436464088398,9.299863332081202,12880,0
0,0.04837204357524765,0.125,0.6738572895457992,182,0
0,0,0.0,0,16,0
3,0.4185058710253135,0.44660194174757284,9.662247326567357,5130,0
0,0.5007008559962347,0.41333333333333333,7.392745750554372,2784,0
1,0.4625488398282037,0.4473684210526316,7.826319229057014,3016,0
2,0.3346566644034359,0.29239766081871343,9.916560965220711,10140,0
0,0,0.0,0,260,0
1,0.5300333431587166,0.3353658536585366,11.666123788960897,10730,0
1,0.42805732713903843,0.21666666666666667,10.734230911834292,16132,0
0,0.09512692014102522,0.09090909090909091,0.7801172523005808,180,0
0,0.2534149221709251,0.17391304347826086,2.224651371003695,720,0
1,0.07339738226400888,0.09523809523809523,1.6721071926223507,1716,0
0,0.40248338657274024,0.37681159420289856,6.15719353329345,1914,0
0,0,0.0,0,510,0
0,0,0.0,0,315,0
0,0,0.0,0,595,0
1,0.3543836236549988,0.25949367088607594,8.538031936301897,8178,0
1,0.22201933067191842,0.29069767441860467,5.221278387468786,3074,0
1,0.492030123371807,0.2653061224489796,8.677091365298267,7808,0
0,0,0.0,0,2162,0
0,0,0.0,0,736,0
0,0,0.0,0,1650,0
0,0.9222838979017164,0.5421686746987951,11.36603252844151,4095,0
0,0.10825048772533652,0.07042253521126761,1.2050663738218104,715,0
0,0,0.0,0,2679,0
0,0,0.0,0,16,0
1,0.0012738853503184713,0.047619047619047616,0.1500221196112629,21,0
0,0,0.0,0,5,0
0,0,0.0,0,540,0
1,0.6887288699170254,0.5579710144927537,16.070623299814933,11544,0
0,0.5511749780765944,0.4177215189873418,7.938586320102747,2880,0
0,0,0.0,0,5520,0
0,1.0385882425634987,0.34532374100719426,12.18257068602824,8280,0
0,0,0.0,0,592,0
0,0.5337477427680053,0.29901960784313725,12.68493262215356,14476,0
1,0.324002614935694,0.19617224880382775,8.38601311906809,11656,0
0,0.8452890722278827,0.3695652173913043,18.05694182300064,23876,0
0,0,0.0,0,4136,0
0,0.6188914343352743,0.38738738738738737,17.283835858651063,22987,0
0,0.0009624639076034649,0.018518518518518517,0.14396746123480628,250,0
2,0.5257649677898057,0.5362318840579711,8.598175574392315,2800,0
2,0.7310303235212441,0.330188679245283,8.740368448809782,4664,0
2,0.3541870545096982,0.23943661971830985,4.303959730828626,1855,0
0,0.3397474243452403,0.12605042016806722,3.832341191968588,3528,0
0,1.3616068846196077,0.3697478991596639,12.435451691591291,6042,0
0,0.4552475477829432,0.15079365079365079,4.990003503725109,4134,0
0,0,0.0,0,132,0
1,0.7496046999421592,0.47126436781609193,17.208526872187843,15088,0
0,0,0.0,0,3904,0
0,0.5959534815467018,0.3684210526315789,2.8089900792461284,144,0
0,0,0.0,0,648,0
0,0,0.0,0,36,0
